Edad,Nivel_Educativo,Experiencia_Anios,Industria,Ubicación,Género,Horas_Semanales,Sueldo_Anual
40,Doctorado,15,Tecnología,Europa,Femenino,43,143883.11
50,Bachillerato,25,Retail,Latinoamérica,Otro,57,41148.44
27,Licenciatura,2,Educación,EE.UU.,Femenino,42,63890.43
49,Bachillerato,26,Manufactura,EE.UU.,Otro,31,104374.87
33,Licenciatura,15,Finanzas,Latinoamérica,Masculino,39,59099.39
41,Máster,17,Manufactura,EE.UU.,Femenino,34,100019.71
27,Bachillerato,4,Salud,Latinoamérica,Otro,34,30874.08
47,Bachillerato,29,Finanzas,EE.UU.,Masculino,42,137102.98
27,Máster,8,Educación,Asia,Femenino,40,54178.26
51,Doctorado,28,Retail,EE.UU.,Femenino,56,112148.28
32,Doctorado,8,Finanzas,Latinoamérica,Femenino,54,65289.01
26,Licenciatura,3,Salud,Europa,Masculino,31,79745.28
58,Licenciatura,39,Retail,Europa,Otro,34,108148.87
22,Doctorado,0,Tecnología,Europa,Otro,55,90669.03
65,Licenciatura,40,Tecnología,Asia,Masculino,43,120203.85
61,Máster,38,Retail,Latinoamérica,Otro,53,51803.74
59,Licenciatura,36,Tecnología,Europa,Femenino,60,169374.87
39,Licenciatura,20,Salud,Asia,Masculino,60,80430.46
24,Licenciatura,3,Manufactura,EE.UU.,Femenino,33,69618.38
44,Licenciatura,23,Salud,Latinoamérica,Masculino,36,64354.83
59,Bachillerato,40,Finanzas,Latinoamérica,Masculino,40,100984.59
53,Doctorado,29,Tecnología,Europa,Femenino,60,197357.6
64,Doctorado,41,Manufactura,Asia,Femenino,56,111097.1
55,Máster,31,Manufactura,Latinoamérica,Otro,57,74818.54
23,Bachillerato,1,Manufactura,Europa,Otro,46,39188.32
36,Máster,13,Manufactura,Latinoamérica,Masculino,35,53055.23
50,Licenciatura,27,Finanzas,Asia,Masculino,37,115999.51
62,Licenciatura,38,Educación,Europa,Masculino,49,100924.44
28,Licenciatura,6,Finanzas,Europa,Femenino,38,76406.15
30,Licenciatura,9,Salud,EE.UU.,Masculino,60,87605.47
50,Licenciatura,29,Retail,EE.UU.,Femenino,44,87434.0
55,Licenciatura,31,Manufactura,EE.UU.,Masculino,43,138768.08
60,Licenciatura,41,Tecnología,Latinoamérica,Otro,47,93694.25
62,Bachillerato,38,Educación,Europa,Otro,47,103262.73
27,Bachillerato,4,Retail,EE.UU.,Femenino,49,45534.83
53,Licenciatura,34,Manufactura,EE.UU.,Femenino,44,128482.02
65,Licenciatura,46,Finanzas,Asia,Femenino,43,133078.95
59,Licenciatura,40,Finanzas,Asia,Femenino,31,132082.19
43,Licenciatura,20,Retail,Latinoamérica,Masculino,39,38784.43
32,Licenciatura,9,Finanzas,Asia,Otro,49,63453.02
33,Máster,13,Educación,Europa,Otro,60,90650.72
55,Licenciatura,31,Tecnología,Asia,Otro,44,105090.08
46,Licenciatura,26,Salud,Asia,Masculino,39,94325.6
30,Licenciatura,11,Retail,Asia,Otro,37,43081.73
50,Licenciatura,26,Retail,Asia,Masculino,60,54349.82
33,Doctorado,9,Retail,Europa,Femenino,30,79260.43
47,Licenciatura,24,Retail,Latinoamérica,Femenino,42,39498.25
31,Máster,6,Tecnología,Latinoamérica,Femenino,36,54738.22
22,Licenciatura,3,Retail,Europa,Masculino,36,45157.37
46,Licenciatura,28,Educación,Asia,Otro,45,67618.7
52,Bachillerato,30,Salud,Asia,Otro,44,77870.43
35,Licenciatura,16,Manufactura,Asia,Femenino,34,50306.85
36,Bachillerato,13,Retail,Latinoamérica,Femenino,33,25776.52
22,Licenciatura,4,Educación,Latinoamérica,Femenino,51,28749.38
54,Licenciatura,35,Retail,Latinoamérica,Masculino,45,56692.06
33,Bachillerato,12,Salud,EE.UU.,Otro,32,75954.97
64,Máster,39,Salud,Europa,Otro,34,158841.96
51,Máster,33,Retail,Europa,Masculino,55,95751.74
59,Licenciatura,36,Finanzas,EE.UU.,Otro,40,205328.5
59,Licenciatura,36,Educación,EE.UU.,Masculino,30,133050.7
64,Licenciatura,42,Retail,Asia,Femenino,33,63296.81
40,Licenciatura,22,Salud,Europa,Otro,58,130010.03
58,Máster,35,Finanzas,Asia,Otro,58,147732.76
44,Máster,22,Salud,Latinoamérica,Otro,33,72534.87
22,Licenciatura,0,Tecnología,Latinoamérica,Otro,54,34379.95
25,Máster,2,Educación,Latinoamérica,Masculino,48,35623.11
25,Licenciatura,0,Salud,Asia,Otro,34,43094.52
38,Licenciatura,17,Finanzas,Latinoamérica,Masculino,42,70289.89
63,Licenciatura,41,Tecnología,EE.UU.,Masculino,33,202721.93
64,Licenciatura,39,Salud,EE.UU.,Femenino,31,173597.01
24,Doctorado,0,Finanzas,Asia,Femenino,37,80780.24
50,Licenciatura,29,Manufactura,EE.UU.,Femenino,39,120712.59
42,Máster,21,Retail,Latinoamérica,Otro,47,40944.09
23,Bachillerato,0,Finanzas,Latinoamérica,Masculino,35,28945.48
26,Máster,1,Educación,EE.UU.,Femenino,32,62676.79
33,Máster,11,Salud,Latinoamérica,Masculino,30,51747.68
39,Máster,20,Retail,EE.UU.,Femenino,40,94712.33
45,Máster,25,Retail,Europa,Masculino,43,102910.73
51,Licenciatura,26,Tecnología,EE.UU.,Otro,35,153647.75
48,Doctorado,28,Educación,EE.UU.,Masculino,54,144528.73
43,Licenciatura,22,Manufactura,Asia,Femenino,60,72686.56
51,Doctorado,28,Retail,Asia,Masculino,60,73999.78
46,Licenciatura,27,Manufactura,Europa,Masculino,37,110007.53
57,Bachillerato,36,Educación,Europa,Femenino,44,90888.59
27,Licenciatura,5,Finanzas,Asia,Masculino,38,56133.61
61,Bachillerato,36,Manufactura,EE.UU.,Otro,51,110693.46
58,Doctorado,39,Manufactura,Europa,Femenino,47,162091.59
65,Licenciatura,42,Manufactura,Asia,Femenino,41,95976.69
25,Licenciatura,4,Retail,Asia,Otro,48,37756.66
27,Bachillerato,9,Finanzas,EE.UU.,Masculino,48,99684.33
52,Bachillerato,31,Salud,Asia,Otro,50,80478.92
42,Bachillerato,18,Educación,EE.UU.,Otro,33,84862.12
60,Máster,35,Manufactura,Latinoamérica,Femenino,31,74375.49
40,Licenciatura,16,Retail,EE.UU.,Masculino,48,72001.79
42,Bachillerato,23,Manufactura,EE.UU.,Otro,46,111008.33
54,Licenciatura,32,Manufactura,Asia,Masculino,51,90949.42
48,Licenciatura,30,Finanzas,Asia,Otro,40,101672.34
23,Máster,5,Manufactura,Asia,Femenino,47,59443.5
58,Máster,37,Educación,Europa,Otro,31,118693.4
52,Bachillerato,31,Tecnología,Asia,Masculino,32,97719.79
39,Bachillerato,20,Educación,Latinoamérica,Otro,35,42521.92
34,Licenciatura,15,Salud,Europa,Femenino,30,98552.38
49,Licenciatura,26,Retail,EE.UU.,Femenino,45,101434.34
25,Licenciatura,4,Finanzas,Latinoamérica,Masculino,34,51341.49
35,Licenciatura,17,Manufactura,Asia,Femenino,37,67630.98
42,Bachillerato,17,Retail,Europa,Masculino,40,62391.41
61,Bachillerato,39,Manufactura,EE.UU.,Masculino,40,136796.94
65,Licenciatura,45,Educación,Latinoamérica,Otro,56,59138.53
32,Licenciatura,8,Salud,EE.UU.,Femenino,31,102866.02
31,Máster,9,Tecnología,EE.UU.,Femenino,52,138974.36
27,Licenciatura,5,Salud,Europa,Masculino,51,81776.35
51,Máster,29,Finanzas,Asia,Femenino,57,121521.71
28,Bachillerato,3,Finanzas,Asia,Femenino,45,46746.95
59,Licenciatura,36,Manufactura,Asia,Femenino,48,93728.75
27,Licenciatura,6,Salud,Asia,Otro,37,56808.3
50,Máster,25,Manufactura,Latinoamérica,Femenino,38,58807.07
36,Licenciatura,18,Manufactura,EE.UU.,Otro,40,107772.45
50,Bachillerato,31,Manufactura,EE.UU.,Otro,43,105758.49
56,Licenciatura,37,Manufactura,Asia,Masculino,59,94180.81
22,Licenciatura,0,Retail,Europa,Femenino,38,40656.84
61,Bachillerato,39,Finanzas,EE.UU.,Otro,30,189722.02
58,Licenciatura,33,Educación,Latinoamérica,Otro,35,63262.37
38,Licenciatura,16,Educación,Asia,Otro,40,51297.74
63,Máster,39,Tecnología,Latinoamérica,Otro,58,98466.48
48,Licenciatura,30,Finanzas,Asia,Masculino,34,122378.37
30,Licenciatura,12,Retail,EE.UU.,Femenino,35,60597.02
63,Doctorado,45,Tecnología,EE.UU.,Femenino,45,257679.35
42,Máster,18,Educación,Latinoamérica,Masculino,30,45550.41
42,Licenciatura,17,Retail,Asia,Masculino,44,44201.07
26,Licenciatura,6,Salud,Europa,Otro,54,75643.23
64,Doctorado,45,Manufactura,EE.UU.,Otro,41,177651.63
25,Máster,3,Tecnología,Europa,Femenino,48,93921.19
46,Máster,26,Salud,EE.UU.,Femenino,57,155056.84
31,Licenciatura,11,Educación,Latinoamérica,Otro,42,33139.88
27,Licenciatura,3,Educación,Latinoamérica,Masculino,35,24868.97
44,Licenciatura,26,Educación,Latinoamérica,Masculino,59,55810.27
29,Doctorado,10,Tecnología,Latinoamérica,Femenino,51,64353.96
63,Máster,40,Educación,Europa,Otro,33,118407.5
30,Licenciatura,9,Finanzas,Asia,Masculino,50,72760.28
27,Bachillerato,7,Educación,Asia,Masculino,38,30363.55
54,Licenciatura,36,Salud,Europa,Otro,30,133896.41
41,Bachillerato,17,Educación,EE.UU.,Femenino,44,67072.93
40,Licenciatura,18,Educación,Latinoamérica,Femenino,60,38647.95
61,Licenciatura,41,Finanzas,Europa,Otro,53,178919.6
37,Licenciatura,16,Manufactura,Asia,Masculino,59,52768.05
42,Licenciatura,17,Salud,Asia,Masculino,57,69291.68
36,Bachillerato,16,Finanzas,Europa,Femenino,36,92069.38
30,Licenciatura,5,Finanzas,Asia,Femenino,31,64892.21
52,Licenciatura,28,Finanzas,Latinoamérica,Femenino,50,71243.62
29,Máster,11,Salud,Europa,Femenino,50,106229.44
24,Licenciatura,4,Finanzas,EE.UU.,Femenino,38,106704.65
27,Licenciatura,2,Educación,EE.UU.,Femenino,47,66321.37
25,Licenciatura,1,Finanzas,Latinoamérica,Otro,32,44200.72
22,Licenciatura,0,Manufactura,EE.UU.,Masculino,38,59882.97
29,Licenciatura,6,Tecnología,Europa,Masculino,31,87621.46
50,Doctorado,27,Finanzas,Latinoamérica,Masculino,39,103612.04
49,Doctorado,26,Educación,Europa,Masculino,59,119115.77
22,Máster,0,Salud,EE.UU.,Masculino,37,90846.97
50,Licenciatura,32,Finanzas,EE.UU.,Femenino,57,187366.21
34,Licenciatura,11,Manufactura,Europa,Masculino,55,65853.22
57,Máster,38,Finanzas,Latinoamérica,Femenino,31,94987.06
25,Licenciatura,7,Finanzas,Latinoamérica,Femenino,31,46319.57
29,Licenciatura,6,Educación,Asia,Femenino,39,37698.69
24,Licenciatura,2,Salud,Asia,Femenino,42,40559.76
41,Máster,18,Retail,Europa,Masculino,55,79958.39
36,Bachillerato,18,Tecnología,Europa,Otro,33,103696.56
60,Doctorado,35,Retail,Europa,Femenino,36,107865.34
24,Licenciatura,6,Educación,EE.UU.,Masculino,52,72745.0
48,Bachillerato,24,Salud,EE.UU.,Otro,58,106072.37
22,Bachillerato,3,Educación,Europa,Otro,31,35043.14
32,Máster,11,Manufactura,Latinoamérica,Femenino,50,47496.03
44,Máster,19,Educación,Asia,Femenino,39,67016.66
53,Bachillerato,30,Tecnología,Asia,Masculino,43,78625.24
61,Bachillerato,40,Salud,EE.UU.,Otro,48,168260.54
37,Máster,19,Salud,Asia,Otro,59,79778.31
30,Doctorado,6,Manufactura,Asia,Masculino,36,60873.89
24,Máster,5,Finanzas,Europa,Femenino,52,104921.25
57,Máster,34,Educación,Europa,Masculino,43,123080.96
48,Licenciatura,25,Educación,Asia,Otro,39,56055.17
25,Bachillerato,2,Finanzas,Europa,Otro,58,67244.85
62,Licenciatura,38,Retail,Europa,Masculino,60,103281.44
61,Licenciatura,42,Retail,Latinoamérica,Otro,34,55812.29
40,Licenciatura,18,Retail,Europa,Masculino,37,64201.39
38,Bachillerato,19,Tecnología,EE.UU.,Femenino,37,116764.18
39,Bachillerato,18,Educación,Europa,Otro,43,72692.1
36,Máster,11,Salud,Latinoamérica,Otro,33,56612.43
28,Licenciatura,3,Educación,Europa,Masculino,44,44289.36
41,Licenciatura,22,Manufactura,Latinoamérica,Masculino,47,47660.33
52,Doctorado,27,Manufactura,Europa,Otro,40,122884.71
50,Bachillerato,32,Tecnología,EE.UU.,Femenino,60,158290.36
36,Licenciatura,18,Retail,Latinoamérica,Masculino,38,38741.69
31,Licenciatura,7,Salud,Europa,Otro,59,82106.98
31,Máster,6,Manufactura,Asia,Masculino,53,58242.38
25,Bachillerato,4,Educación,Asia,Otro,46,31573.71
59,Licenciatura,38,Educación,EE.UU.,Masculino,59,142410.33
28,Máster,5,Manufactura,Europa,Otro,43,69857.9
34,Máster,9,Retail,Latinoamérica,Femenino,35,37374.62
51,Licenciatura,27,Tecnología,Asia,Femenino,51,103013.15
60,Licenciatura,37,Salud,EE.UU.,Otro,30,192656.43
31,Licenciatura,7,Manufactura,EE.UU.,Masculino,48,72546.58
40,Máster,19,Tecnología,Asia,Masculino,45,86207.09
60,Bachillerato,35,Educación,Latinoamérica,Femenino,36,51553.51
51,Máster,28,Finanzas,EE.UU.,Femenino,52,179874.28
30,Licenciatura,9,Manufactura,Asia,Masculino,40,48885.39
51,Licenciatura,29,Tecnología,Latinoamérica,Masculino,59,65817.83
40,Bachillerato,20,Salud,EE.UU.,Otro,57,105013.18
54,Máster,30,Salud,EE.UU.,Masculino,48,190030.08
31,Licenciatura,12,Finanzas,Asia,Femenino,49,78939.77
35,Máster,17,Tecnología,Asia,Femenino,37,85446.3
62,Máster,38,Tecnología,Europa,Masculino,44,169782.78
46,Doctorado,25,Manufactura,Latinoamérica,Masculino,51,62046.77
22,Licenciatura,0,Tecnología,Latinoamérica,Femenino,46,31913.5
64,Máster,43,Educación,Asia,Femenino,57,101638.81
22,Licenciatura,0,Finanzas,EE.UU.,Femenino,42,71832.14
38,Bachillerato,15,Finanzas,Europa,Masculino,31,105235.8
61,Doctorado,38,Educación,Asia,Masculino,45,91446.08
37,Licenciatura,19,Finanzas,Latinoamérica,Femenino,47,57684.49
54,Máster,29,Retail,Asia,Masculino,52,65231.39
43,Bachillerato,23,Manufactura,Europa,Masculino,60,95529.76
63,Bachillerato,41,Salud,Europa,Femenino,59,133271.61
56,Licenciatura,32,Educación,Asia,Masculino,41,67432.12
26,Licenciatura,8,Educación,Latinoamérica,Femenino,48,31544.47
30,Máster,5,Retail,Latinoamérica,Otro,34,32990.63
58,Licenciatura,33,Manufactura,Asia,Otro,54,76263.65
46,Licenciatura,21,Tecnología,EE.UU.,Masculino,35,131013.59
42,Bachillerato,21,Retail,Asia,Femenino,58,39456.4
52,Licenciatura,31,Salud,Europa,Masculino,31,142652.32
41,Licenciatura,16,Educación,EE.UU.,Femenino,39,76386.1
63,Licenciatura,45,Tecnología,Latinoamérica,Masculino,32,106178.33
48,Licenciatura,28,Salud,Europa,Masculino,30,115212.54
58,Licenciatura,40,Educación,Europa,Masculino,48,115197.51
54,Bachillerato,29,Finanzas,EE.UU.,Masculino,54,149048.28
35,Doctorado,17,Manufactura,Latinoamérica,Otro,38,67120.8
32,Bachillerato,10,Tecnología,EE.UU.,Femenino,57,79940.63
38,Licenciatura,15,Finanzas,EE.UU.,Femenino,51,116852.62
56,Bachillerato,36,Manufactura,EE.UU.,Masculino,43,116819.33
36,Máster,18,Tecnología,Latinoamérica,Otro,54,74748.06
26,Licenciatura,6,Educación,Europa,Masculino,45,49429.99
56,Licenciatura,31,Retail,EE.UU.,Femenino,38,93295.35
43,Licenciatura,21,Educación,Europa,Masculino,36,84664.05
39,Licenciatura,18,Retail,Latinoamérica,Femenino,43,37662.68
56,Licenciatura,31,Manufactura,EE.UU.,Otro,55,124565.74
32,Licenciatura,10,Salud,Latinoamérica,Femenino,36,47485.64
30,Licenciatura,11,Finanzas,Asia,Masculino,59,62839.77
40,Licenciatura,19,Tecnología,EE.UU.,Otro,59,118911.79
33,Máster,11,Retail,Asia,Masculino,42,45489.67
42,Licenciatura,19,Salud,Latinoamérica,Masculino,41,50971.47
27,Máster,5,Manufactura,EE.UU.,Femenino,35,81758.87
34,Licenciatura,11,Retail,Asia,Masculino,50,39216.97
55,Licenciatura,33,Manufactura,EE.UU.,Masculino,40,149660.25
46,Licenciatura,26,Finanzas,Latinoamérica,Femenino,41,82377.98
39,Doctorado,18,Manufactura,EE.UU.,Femenino,53,145257.32
46,Licenciatura,21,Tecnología,Europa,Otro,30,103235.16
47,Bachillerato,22,Manufactura,Latinoamérica,Femenino,33,40639.2
26,Máster,8,Educación,Latinoamérica,Femenino,58,42470.18
48,Licenciatura,27,Retail,Asia,Masculino,38,55712.65
25,Bachillerato,2,Educación,Asia,Femenino,36,27313.94
40,Doctorado,21,Tecnología,Europa,Femenino,49,136235.69
52,Licenciatura,34,Educación,EE.UU.,Masculino,51,136374.99
59,Licenciatura,40,Retail,Europa,Femenino,60,103745.35
65,Bachillerato,44,Retail,Latinoamérica,Femenino,57,51311.38
43,Bachillerato,24,Tecnología,Latinoamérica,Otro,30,68457.02
52,Bachillerato,30,Finanzas,Asia,Femenino,40,105453.0
28,Doctorado,9,Finanzas,Europa,Masculino,46,124434.35
53,Bachillerato,34,Tecnología,EE.UU.,Femenino,45,137629.09
55,Licenciatura,36,Salud,Asia,Otro,42,91945.48
33,Licenciatura,14,Retail,Latinoamérica,Otro,50,35561.31
36,Máster,17,Manufactura,Latinoamérica,Masculino,44,59260.01
38,Licenciatura,16,Salud,Asia,Masculino,33,73319.81
59,Licenciatura,35,Finanzas,Asia,Femenino,34,122297.23
50,Bachillerato,29,Educación,Europa,Femenino,46,95146.14
34,Bachillerato,13,Manufactura,Latinoamérica,Otro,56,35444.61
52,Máster,27,Tecnología,Latinoamérica,Otro,54,94181.36
60,Doctorado,41,Retail,EE.UU.,Masculino,53,153912.78
37,Licenciatura,15,Educación,Asia,Otro,32,50144.89
37,Doctorado,17,Retail,Asia,Masculino,36,64932.52
38,Bachillerato,20,Educación,Europa,Masculino,44,78920.46
44,Licenciatura,25,Retail,Europa,Masculino,33,76970.88
46,Máster,25,Retail,Asia,Femenino,50,67113.1
40,Licenciatura,22,Finanzas,Latinoamérica,Masculino,40,67459.07
44,Licenciatura,26,Educación,Europa,Masculino,53,86148.72
33,Licenciatura,15,Educación,Europa,Femenino,39,68647.53
49,Licenciatura,28,Retail,Latinoamérica,Masculino,37,45574.39
51,Licenciatura,33,Finanzas,Europa,Masculino,35,161602.04
60,Bachillerato,36,Salud,Latinoamérica,Masculino,56,71759.68
22,Licenciatura,3,Finanzas,Europa,Otro,31,72070.69
46,Máster,27,Educación,EE.UU.,Femenino,60,106289.24
51,Máster,32,Educación,Europa,Femenino,60,114837.12
65,Máster,41,Tecnología,Asia,Femenino,52,124752.81
24,Licenciatura,5,Finanzas,Latinoamérica,Otro,31,40045.62
26,Máster,1,Salud,Europa,Femenino,31,88814.5
58,Bachillerato,37,Educación,Latinoamérica,Otro,43,52186.42
61,Licenciatura,43,Tecnología,EE.UU.,Femenino,57,210230.68
49,Licenciatura,24,Manufactura,Europa,Masculino,55,84426.38
28,Máster,10,Retail,Asia,Femenino,43,50753.46
46,Licenciatura,27,Finanzas,Europa,Femenino,52,164062.02
65,Licenciatura,46,Manufactura,Latinoamérica,Otro,56,83328.4
49,Licenciatura,26,Manufactura,Europa,Otro,58,91849.87
41,Bachillerato,16,Manufactura,Asia,Otro,59,54683.92
35,Licenciatura,15,Retail,EE.UU.,Masculino,40,72737.06
42,Doctorado,18,Manufactura,EE.UU.,Masculino,34,148705.91
55,Licenciatura,30,Tecnología,Europa,Otro,41,162239.12
61,Máster,41,Tecnología,Latinoamérica,Masculino,36,100402.31
45,Máster,25,Tecnología,Latinoamérica,Otro,53,82615.07
24,Bachillerato,0,Tecnología,Europa,Otro,58,51917.69
62,Máster,41,Retail,Asia,Femenino,31,91440.03
31,Doctorado,6,Retail,Europa,Masculino,46,68411.34
26,Doctorado,6,Finanzas,Latinoamérica,Otro,35,67482.2
61,Máster,39,Manufactura,Europa,Femenino,43,123987.0
42,Bachillerato,24,Finanzas,Latinoamérica,Masculino,49,69406.69
29,Licenciatura,11,Tecnología,Asia,Otro,59,62122.68
43,Doctorado,24,Retail,Asia,Femenino,33,62249.34
52,Licenciatura,32,Salud,Latinoamérica,Femenino,58,73287.64
36,Licenciatura,16,Tecnología,Asia,Femenino,49,66112.39
53,Máster,28,Tecnología,EE.UU.,Femenino,31,167792.78
33,Doctorado,15,Retail,EE.UU.,Masculino,34,104644.18
43,Máster,18,Retail,EE.UU.,Otro,41,105225.73
53,Máster,28,Retail,Asia,Femenino,36,70601.12
27,Máster,8,Finanzas,Europa,Masculino,59,121208.56
30,Licenciatura,7,Tecnología,Asia,Masculino,48,58082.58
49,Licenciatura,24,Manufactura,Asia,Femenino,36,70524.96
58,Bachillerato,40,Manufactura,Europa,Masculino,56,125417.19
61,Licenciatura,36,Retail,EE.UU.,Femenino,49,119010.41
30,Licenciatura,10,Retail,EE.UU.,Masculino,40,56771.49
23,Máster,0,Finanzas,EE.UU.,Masculino,56,103221.84
53,Licenciatura,35,Salud,EE.UU.,Femenino,50,172288.94
28,Máster,5,Finanzas,Latinoamérica,Otro,59,49870.87
65,Bachillerato,47,Finanzas,Latinoamérica,Masculino,52,86824.86
33,Máster,8,Salud,Asia,Otro,39,70310.08
62,Bachillerato,40,Retail,Latinoamérica,Femenino,32,43815.89
29,Licenciatura,10,Manufactura,Asia,Otro,36,50609.82
62,Máster,39,Tecnología,Latinoamérica,Femenino,53,108197.57
38,Licenciatura,15,Retail,Asia,Otro,57,45262.84
49,Licenciatura,29,Manufactura,Latinoamérica,Femenino,42,57379.83
38,Máster,18,Retail,Latinoamérica,Femenino,40,47687.69
25,Máster,3,Salud,Europa,Masculino,44,87202.95
39,Licenciatura,20,Salud,Asia,Femenino,39,82212.79
55,Bachillerato,32,Salud,EE.UU.,Femenino,45,158604.38
57,Máster,32,Tecnología,Latinoamérica,Masculino,48,98301.33
52,Licenciatura,31,Manufactura,Europa,Masculino,42,120476.64
38,Bachillerato,19,Retail,Asia,Femenino,36,41120.15
64,Licenciatura,39,Manufactura,Asia,Femenino,31,96208.94
43,Licenciatura,24,Tecnología,Europa,Femenino,56,142163.72
62,Licenciatura,43,Retail,Asia,Femenino,34,68444.14
59,Licenciatura,34,Finanzas,Europa,Otro,60,158888.35
60,Bachillerato,35,Retail,Asia,Otro,60,53713.09
65,Licenciatura,46,Manufactura,Europa,Masculino,44,126894.48
49,Licenciatura,28,Retail,Europa,Otro,58,97267.33
60,Doctorado,42,Tecnología,Latinoamérica,Otro,48,104933.23
28,Licenciatura,6,Finanzas,Asia,Masculino,33,59984.1
52,Licenciatura,33,Finanzas,Europa,Masculino,54,160266.17
50,Bachillerato,27,Salud,Asia,Femenino,39,81186.66
57,Licenciatura,35,Educación,Latinoamérica,Masculino,49,56463.6
30,Doctorado,10,Tecnología,Europa,Femenino,46,142128.85
34,Licenciatura,15,Tecnología,Asia,Masculino,44,70137.35
35,Licenciatura,16,Finanzas,Latinoamérica,Otro,57,70787.15
65,Licenciatura,41,Tecnología,Latinoamérica,Femenino,32,80291.7
24,Bachillerato,4,Educación,EE.UU.,Otro,30,48441.35
27,Bachillerato,2,Educación,EE.UU.,Otro,30,49519.67
64,Licenciatura,45,Finanzas,Latinoamérica,Femenino,59,111781.01
29,Máster,4,Salud,Europa,Masculino,57,92772.31
31,Bachillerato,10,Educación,Europa,Otro,58,52536.06
32,Bachillerato,13,Salud,Europa,Masculino,60,66821.03
28,Bachillerato,8,Finanzas,Asia,Femenino,60,46022.33
56,Bachillerato,33,Retail,Europa,Otro,54,86836.25
33,Bachillerato,11,Retail,Latinoamérica,Otro,46,26632.97
23,Máster,5,Finanzas,Asia,Masculino,42,70430.17
64,Doctorado,44,Manufactura,Asia,Masculino,33,127119.62
28,Licenciatura,9,Finanzas,Latinoamérica,Masculino,43,51782.75
57,Licenciatura,39,Retail,Europa,Masculino,58,109612.69
51,Bachillerato,31,Tecnología,Latinoamérica,Femenino,37,77745.17
25,Licenciatura,2,Salud,EE.UU.,Otro,42,88088.79
30,Máster,7,Manufactura,Asia,Masculino,30,48707.39
41,Licenciatura,16,Retail,Europa,Masculino,38,60873.2
42,Licenciatura,19,Salud,Latinoamérica,Otro,54,62302.1
54,Bachillerato,33,Salud,EE.UU.,Otro,44,146214.05
30,Licenciatura,11,Finanzas,Europa,Masculino,43,117767.15
64,Licenciatura,39,Salud,Europa,Masculino,46,152909.2
48,Bachillerato,27,Tecnología,EE.UU.,Femenino,44,146918.69
46,Máster,27,Finanzas,Asia,Otro,30,97761.3
28,Doctorado,8,Retail,Latinoamérica,Otro,51,36608.03
35,Máster,12,Tecnología,EE.UU.,Masculino,56,130651.81
